trial,dataset,family,pr(Y=1|S=mc),DP,"t(P(S=1), DP)","t(P(S=1), DP_ground_truth)",I_v(X_to_S)
4,census_income,mlp_one_layer,0.69,0.407232838,0.018433068,0.016471899,0.429315089
4,census_income,mlp_two_layer,0.69,0.39306003,0.017168678,0.016471899,0.402789224
4,census_income,mlp_three_layer,0.69,0.38404753,0.016388216,0.016471899,0.396332095
4,census_income,sgd_lr,0.71,0.432378012,0.020787989,0.018033827,0.282924528
4,census_income,mlp_one_layer,0.71,0.413179064,0.018977048,0.018033827,0.436180479
4,census_income,mlp_two_layer,0.71,0.385319128,0.016497224,0.018033827,0.397976769
4,census_income,mlp_three_layer,0.71,0.433598109,0.020905893,0.018033827,0.399405667
4,census_income,sgd_lr,0.73,0.440559431,0.021585045,0.019848374,0.288383379
4,census_income,mlp_one_layer,0.73,0.438292722,0.021362698,0.019848374,0.441659466
4,census_income,mlp_two_layer,0.73,0.42022432,0.019631911,0.019848374,0.402406234
4,census_income,mlp_three_layer,0.73,0.427749427,0.020343771,0.019848374,0.404406494
4,census_income,sgd_lr,0.75,0.467397705,0.024306227,0.022200002,0.288775446
4,census_income,mlp_one_layer,0.75,0.44455662,0.021979975,0.022200002,0.442171077
4,census_income,mlp_two_layer,0.75,0.473936399,0.024993969,0.022200002,0.402679144
4,census_income,mlp_three_layer,0.75,0.445308098,0.022054627,0.022200002,0.412387522
4,census_income,sgd_lr,0.77,0.473835896,0.024983324,0.024220321,0.294930832
4,census_income,mlp_one_layer,0.77,0.479178352,0.025552338,0.024220321,0.450975377
4,census_income,mlp_two_layer,0.77,0.47679385,0.025297568,0.024220321,0.409902561
4,census_income,mlp_three_layer,0.77,0.465703409,0.024129605,0.024220321,0.418219453
4,census_income,sgd_lr,0.79,0.495522296,0.027333424,0.02629967,0.301052412
4,census_income,mlp_one_layer,0.79,0.483801972,0.02605003,0.02629967,0.461369405
4,census_income,mlp_two_layer,0.79,0.480685888,0.025714076,0.02629967,0.418506643
4,census_income,mlp_three_layer,0.79,0.481332127,0.025783568,0.02629967,0.428552776
4,census_income,sgd_lr,0.81,0.517497649,0.029824163,0.02846761,0.307284214
4,census_income,mlp_one_layer,0.81,0.514044843,0.029425515,0.02846761,0.466830639
4,census_income,mlp_two_layer,0.81,0.486242975,0.026314745,0.02846761,0.428942295
4,census_income,mlp_three_layer,0.81,0.490281911,0.026755727,0.02846761,0.428944846
4,census_income,sgd_lr,0.83,0.521386993,0.030276474,0.030638397,0.306635882
4,census_income,mlp_one_layer,0.83,0.527125277,0.030950122,0.030638397,0.464432589
4,census_income,mlp_two_layer,0.83,0.527666278,0.031014022,0.030638397,0.428899336
4,census_income,mlp_three_layer,0.83,0.561533203,0.035147623,0.030638397,0.432108784
4,census_income,sgd_lr,0.85,0.539071274,0.032376694,0.033295893,0.316385593
4,census_income,mlp_one_layer,0.85,0.552807738,0.034057491,0.033295893,0.476134281
4,census_income,mlp_two_layer,0.85,0.513991704,0.029419402,0.033295893,0.433155229
4,census_income,mlp_three_layer,0.85,0.539568768,0.032436813,0.033295893,0.437266846
4,census_income,sgd_lr,0.87,0.5605535,0.03502435,0.036252822,0.323994282
4,census_income,mlp_one_layer,0.87,0.56839876,0.036017679,0.036252822,0.477958682
4,census_income,mlp_two_layer,0.87,0.5382993,0.032283519,0.036252822,0.444355473
4,census_income,mlp_three_layer,0.87,0.549337166,0.033628746,0.036252822,0.45023983
4,census_income,sgd_lr,0.89,0.562038815,0.035211328,0.038145066,0.328762744
4,census_income,mlp_one_layer,0.89,0.580933774,0.037634177,0.038145066,0.493453359
4,census_income,mlp_two_layer,0.89,0.519712875,0.030081359,0.038145066,0.453452945
4,census_income,mlp_three_layer,0.89,0.522336678,0.030387443,0.038145066,0.454478176
4,census_income,sgd_lr,0.91,0.578630406,0.037334426,0.04131189,0.334028738
4,census_income,mlp_one_layer,0.91,0.604190584,0.040729256,0.04131189,0.498212385
4,census_income,mlp_two_layer,0.91,0.566730893,0.035805317,0.04131189,0.457043016
4,census_income,mlp_three_layer,0.91,0.570075696,0.036231839,0.04131189,0.465850916
4,census_income,sgd_lr,0.93,0.583131145,0.037921274,0.043458261,0.335739194
4,census_income,mlp_one_layer,0.93,0.628766357,0.04413569,0.043458261,0.50890219
4,census_income,mlp_two_layer,0.93,0.582427787,0.037829256,0.043458261,0.457499634
4,census_income,mlp_three_layer,0.93,0.591050796,0.038965245,0.043458261,0.466849946
4,census_income,sgd_lr,0.95,0.603445726,0.040628193,0.046310375,0.354212943
4,census_income,mlp_one_layer,0.95,0.633188374,0.044763477,0.046310375,0.524954835
4,census_income,mlp_two_layer,0.95,0.606779701,0.041081546,0.046310375,0.47785911
4,census_income,mlp_three_layer,0.95,0.624950242,0.043597568,0.046310375,0.487745024
5,credit_card,sgd_lr,0.05,0.002692332,8.67E-07,0.003195748,0.009607296
5,credit_card,mlp_one_layer,0.05,0.028609643,9.79E-05,0.003195748,0.037652352
5,credit_card,mlp_two_layer,0.05,0.038451385,0.000176866,0.003195748,0.066882055
5,credit_card,mlp_three_layer,0.05,0.039092863,0.000182816,0.003195748,0.07287656
5,credit_card,sgd_lr,0.07,0.005648363,3.82E-06,0.002081821,0.010453866
5,credit_card,mlp_one_layer,0.07,0.029333694,0.000102932,0.002081821,0.035731086
5,credit_card,mlp_two_layer,0.07,0.038867948,0.000180719,0.002081821,0.047738462
5,credit_card,mlp_three_layer,0.07,0.046806184,0.000262078,0.002081821,0.110100053
5,credit_card,sgd_lr,0.09,0.002784175,9.27E-07,0.001599696,0.010094766
5,credit_card,mlp_one_layer,0.09,0.02636481,8.32E-05,0.001599696,0.028411002
5,credit_card,mlp_two_layer,0.09,0.021449711,5.50E-05,0.001599696,0.042810197
5,credit_card,mlp_three_layer,0.09,0.02269758,6.16E-05,0.001599696,0.095696036
5,credit_card,sgd_lr,0.11,0.005643473,3.81E-06,0.001232019,0.009857315
5,credit_card,mlp_one_layer,0.11,0.019320095,4.47E-05,0.001232019,0.033903209
5,credit_card,mlp_two_layer,0.11,0.021868776,5.72E-05,0.001232019,0.049289179
5,credit_card,mlp_three_layer,0.11,0.019956682,4.76E-05,0.001232019,0.053867832
5,credit_card,sgd_lr,0.13,0.005458024,3.56E-06,0.000717152,0.011394066
5,credit_card,mlp_one_layer,0.13,0.016143526,3.12E-05,0.000717152,0.036404913
5,credit_card,mlp_two_layer,0.13,0.018204787,3.96E-05,0.000717152,0.050170227
5,credit_card,mlp_three_layer,0.13,0.016607518,3.30E-05,0.000717152,0.064736317
5,credit_card,sgd_lr,0.15,0.001043426,1.30E-07,0.000424614,0.010969165
5,credit_card,mlp_one_layer,0.15,0.007504101,6.74E-06,0.000424614,0.037850703
5,credit_card,mlp_two_layer,0.15,6.38E-03,4.87E-06,0.000424614,0.048732245
5,credit_card,mlp_three_layer,0.15,0.008110434,7.87E-06,0.000424614,0.07028277
5,credit_card,sgd_lr,0.17,0.001451629,2.52E-07,0.00016011,0.011269669
5,credit_card,mlp_one_layer,0.17,0.003320446,1.32E-06,0.00016011,0.029168987
5,credit_card,mlp_two_layer,0.17,0.0005154,3.18E-08,0.00016011,0.031914416
5,credit_card,mlp_three_layer,0.17,2.55E-03,7.80E-07,0.00016011,0.072112291
5,credit_card,sgd_lr,0.19,0.006385722,4.88E-06,5.87E-05,0.010154908
5,credit_card,mlp_one_layer,0.19,0.005825964,4.06E-06,5.87E-05,0.031722577
5,credit_card,mlp_two_layer,0.19,0.000811231,7.87E-08,5.87E-05,0.06252349
5,credit_card,mlp_three_layer,0.19,0.003448002,1.42E-06,5.87E-05,0.10655652
5,credit_card,sgd_lr,0.21,0.006213126,4.62E-06,6.17E-08,0.01073159
5,credit_card,mlp_one_layer,0.21,0.007281574,6.34E-06,6.17E-08,0.02752982
5,credit_card,mlp_two_layer,0.21,0.007767118,7.22E-06,6.17E-08,0.040576191
5,credit_card,mlp_three_layer,0.21,0.007939032,7.54E-06,6.17E-08,0.059966571
5,credit_card,sgd_lr,0.23,0.014628262,2.56E-05,6.30E-05,0.011548918
5,credit_card,mlp_one_layer,0.23,0.020398438,4.98E-05,6.30E-05,0.037508385
5,credit_card,mlp_two_layer,0.23,0.023919516,6.84E-05,6.30E-05,0.043259745
5,credit_card,mlp_three_layer,0.23,0.021322155,5.44E-05,6.30E-05,0.118592272
5,credit_card,sgd_lr,0.25,0.019200614,4.41E-05,0.000183262,0.01417782
5,credit_card,mlp_one_layer,0.25,0.030862494,0.000113941,0.000183262,0.035922424
5,credit_card,mlp_two_layer,0.25,0.031252556,0.000116839,0.000183262,0.069680557
5,credit_card,mlp_three_layer,0.25,0.037134365,0.000164957,0.000183262,0.030369557
5,credit_card,sgd_lr,0.27,0.022950929,6.30E-05,0.000445017,0.012513442
5,credit_card,mlp_one_layer,0.27,0.028013716,9.39E-05,0.000445017,0.029162231
5,credit_card,mlp_two_layer,0.27,0.040976523,0.000200859,0.000445017,0.071190405
5,credit_card,mlp_three_layer,0.27,0.036144737,0.000156282,0.000445017,0.062160884
5,credit_card,sgd_lr,0.29,0.030215556,0.000109214,0.000731534,0.012949792
5,credit_card,mlp_one_layer,0.29,0.033608396,0.000135118,0.000731534,0.030952596
5,credit_card,mlp_two_layer,0.29,0.04715348,0.000265982,0.000731534,0.043360056
5,credit_card,mlp_three_layer,0.29,0.047459775,0.000269449,0.000731534,0.02732364
5,credit_card,sgd_lr,0.31,0.036262512,0.000157302,0.001411359,0.01387352
5,credit_card,mlp_one_layer,0.31,0.048409424,0.00028034,0.001411359,0.030558498
5,credit_card,mlp_two_layer,0.31,0.04823933,0.000278374,0.001411359,0.05655582
5,credit_card,mlp_three_layer,0.31,0.0531161,0.000337506,0.001411359,0.070705592
5,credit_card,sgd_lr,0.33,0.041910192,0.000210117,0.001628157,0.01377637
5,credit_card,mlp_one_layer,0.33,0.050961802,0.000310683,0.001628157,0.034054577
5,credit_card,mlp_two_layer,0.33,0.059285721,0.000420469,0.001628157,0.050547424
5,credit_card,mlp_three_layer,0.33,0.055535405,0.000368953,0.001628157,0.064572959
5,credit_card,sgd_lr,0.35,0.053429844,0.000341505,0.002612648,0.016225484
5,credit_card,mlp_one_layer,0.35,0.059455872,0.000422886,0.002612648,0.038546524
5,credit_card,mlp_two_layer,0.35,0.08409415,0.000846038,0.002612648,0.064719452
5,credit_card,mlp_three_layer,0.35,0.077016906,0.000709614,0.002612648,0.077310945
5,credit_card,sgd_lr,0.37,0.069417721,0.000576479,0.00314358,0.017133431
5,credit_card,mlp_one_layer,0.37,0.083633856,0.0008368,0.00314358,0.038739383
5,credit_card,mlp_two_layer,0.37,0.073848925,0.000652432,0.00314358,0.073761285
5,credit_card,mlp_three_layer,0.37,0.087996703,0.000926393,0.00314358,0.108863372
5,credit_card,sgd_lr,0.39,0.075093097,0.000674603,0.004204939,0.017318679
5,credit_card,mlp_one_layer,0.39,0.083505105,0.000834225,0.004204939,0.038392592
5,credit_card,mlp_two_layer,0.39,0.098645014,0.001164197,0.004204939,0.071992375
5,credit_card,mlp_three_layer,0.39,0.097939445,0.0011476,0.004204939,0.079296795
5,credit_card,sgd_lr,0.41,0.081632478,0.000797226,0.005141908,0.01790839
5,credit_card,mlp_one_layer,0.41,0.10927052,0.001428556,0.005141908,0.043584253
5,credit_card,mlp_two_layer,0.41,0.110355744,0.001457078,0.005141908,0.08618718
5,credit_card,mlp_three_layer,0.41,0.126714575,0.001921199,0.005141908,0.09030822
5,credit_card,sgd_lr,0.43,0.076716184,0.000704083,0.005588544,0.017567358
5,credit_card,mlp_one_layer,0.43,0.100321729,0.001204116,0.005588544,0.044910213
5,credit_card,mlp_two_layer,0.43,0.104244584,0.001300142,0.005588544,0.120669373
5,credit_card,mlp_three_layer,0.43,0.109394948,0.001431812,0.005588544,0.051282393
5,credit_card,sgd_lr,0.45,0.092768835,0.00102961,0.007150535,0.01969091
5,credit_card,mlp_one_layer,0.45,0.117231503,0.001644342,0.007150535,0.038099892
5,credit_card,mlp_two_layer,0.45,0.114440049,0.00156695,0.007150535,0.096862503
5,credit_card,mlp_three_layer,0.45,0.115500592,0.001596133,0.007150535,0.08788991
5,credit_card,sgd_lr,0.47,0.0989649,0.001171761,0.008095072,0.021054256
5,credit_card,mlp_one_layer,0.47,0.133076412,0.002119009,0.008095072,0.047092355
5,credit_card,mlp_two_layer,0.47,0.136884108,0.002242041,0.008095072,0.062063176
5,credit_card,mlp_three_layer,0.47,0.125580103,0.001886944,0.008095072,0.074407578
5,credit_card,sgd_lr,0.49,0.112461419,0.001513224,0.009419954,0.022706189
5,credit_card,mlp_one_layer,0.49,0.14553269,0.002534401,0.009419954,0.043749402
5,credit_card,mlp_two_layer,0.49,0.149738467,0.002683054,0.009419954,0.091282783
5,credit_card,mlp_three_layer,0.49,0.140591261,0.002365164,0.009419954,0.092814945
5,credit_card,sgd_lr,0.51,0.125525281,0.001885296,0.010480871,0.023648022
5,credit_card,mlp_one_layer,0.51,0.145413209,0.00253024,0.010480871,0.049774084
5,credit_card,mlp_two_layer,0.51,0.149352101,0.002669221,0.010480871,0.057574044
5,credit_card,mlp_three_layer,0.51,0.150389215,0.002706434,0.010480871,0.078028478
5,credit_card,sgd_lr,0.53,0.121766947,0.001774066,0.012166284,0.024792923
5,credit_card,mlp_one_layer,0.53,0.152705531,0.002790476,0.012166284,0.047272804
5,credit_card,mlp_two_layer,0.53,0.190246449,0.004332013,0.012166284,0.081339953
5,credit_card,mlp_three_layer,0.53,0.173862937,0.003617678,0.012166284,0.084001292
5,credit_card,sgd_lr,0.55,0.1379169,0.002276012,0.013809623,0.027320518
5,credit_card,mlp_one_layer,0.55,0.16973291,0.003447771,0.013809623,0.049532016
5,credit_card,mlp_two_layer,0.55,0.200972385,0.004834573,0.013809623,0.096260282
5,credit_card,mlp_three_layer,0.55,0.199312276,0.004754982,0.013809623,0.072343138
5,credit_card,sgd_lr,0.57,0.148714945,0.002646487,0.015912971,0.028085065
5,credit_card,mlp_one_layer,0.57,0.176626014,0.003733635,0.015912971,0.05130753
5,credit_card,mlp_two_layer,0.57,0.19186277,0.004405978,0.015912971,0.096375223
5,credit_card,mlp_three_layer,0.57,0.183489546,0.004029601,0.015912971,0.083453111
5,credit_card,sgd_lr,0.59,0.146382535,0.002564097,0.017067236,0.028298439
5,credit_card,mlp_one_layer,0.59,0.187575045,0.004211142,0.017067236,0.054899149
5,credit_card,mlp_two_layer,0.59,0.177144997,0.003755619,0.017067236,0.110525835
5,credit_card,mlp_three_layer,0.59,0.223760898,0.005994042,0.017067236,0.147420797
5,credit_card,sgd_lr,0.61,0.175351133,0.003679905,0.019012157,0.032328844
5,credit_card,mlp_one_layer,0.61,0.186730319,0.004173278,0.019012157,0.052554596
5,credit_card,mlp_two_layer,0.61,0.250734146,0.007527762,0.019012157,0.119457546
5,credit_card,mlp_three_layer,0.61,0.213535292,0.005458335,0.019012157,0.105174266
5,credit_card,sgd_lr,0.63,0.183849467,0.004045434,0.021432837,0.035027556
5,credit_card,mlp_one_layer,0.63,0.220853489,0.00583917,0.021432837,0.064815156
5,credit_card,mlp_two_layer,0.63,0.248910653,0.00741856,0.021432837,0.100395813
5,credit_card,mlp_three_layer,0.63,0.250646625,0.007522502,0.021432837,0.118492435
5,credit_card,sgd_lr,0.65,0.194106465,0.004509691,0.022749049,0.034582359
5,credit_card,mlp_one_layer,0.65,0.23632625,0.006686746,0.022749049,0.062468992
5,credit_card,mlp_two_layer,0.65,0.265207952,0.008422927,0.022749049,0.111198922
5,credit_card,mlp_three_layer,0.65,0.282582969,0.009564165,0.022749049,0.19322502
5,credit_card,sgd_lr,0.67,0.19341443,0.004477573,0.02542296,0.034411775
5,credit_card,mlp_one_layer,0.67,0.229417166,0.006301163,0.02542296,0.048560911
5,credit_card,mlp_two_layer,0.67,0.251830402,0.007593797,0.02542296,0.090816467
5,credit_card,mlp_three_layer,0.67,0.232901905,0.006494205,0.02542296,0.107181492
5,credit_card,sgd_lr,0.69,0.19771131,0.004678854,0.027739262,0.036239768
5,credit_card,mlp_one_layer,0.69,0.233942715,0.006552429,0.027739262,0.061128007
5,credit_card,mlp_two_layer,0.69,0.290983262,0.010142012,0.027739262,0.090343694
5,credit_card,mlp_three_layer,0.69,0.245225736,0.007200328,0.027739262,0.131081034
5,credit_card,sgd_lr,0.71,0.218862518,0.005734286,0.02992218,0.039101354
5,credit_card,mlp_one_layer,0.71,0.241174699,0.006964184,0.02992218,0.063264065
5,credit_card,mlp_two_layer,0.71,0.259987298,0.008094229,0.02992218,0.080957013
5,credit_card,mlp_three_layer,0.71,0.287588546,0.009906444,0.02992218,0.120800856
5,credit_card,sgd_lr,0.73,0.219076287,0.005745502,0.032548076,0.040175405
5,credit_card,mlp_one_layer,0.73,0.267497199,0.008569131,0.032548076,0.072547779
5,credit_card,mlp_two_layer,0.73,0.312254633,0.01168137,0.032548076,0.086456838
5,credit_card,mlp_three_layer,0.73,0.324560607,0.012621801,0.032548076,0.112350902
5,credit_card,sgd_lr,0.75,0.233248178,0.006513547,0.035298236,0.043752053
5,credit_card,mlp_one_layer,0.75,0.278245996,0.009272488,0.035298236,0.076138064
5,credit_card,mlp_two_layer,0.75,0.289850723,0.010063113,0.035298236,0.09410065
5,credit_card,mlp_three_layer,0.75,0.374673076,0.016829654,0.035298236,0.147001348
5,credit_card,sgd_lr,0.77,0.253901444,0.00771934,0.037679745,0.045294208
5,credit_card,mlp_one_layer,0.77,0.304775498,0.011127676,0.037679745,0.082184239
5,credit_card,mlp_two_layer,0.77,0.367471233,0.016187515,0.037679745,0.141016406
5,credit_card,mlp_three_layer,0.77,0.438991273,0.023122894,0.037679745,0.164810181
5,credit_card,sgd_lr,0.79,0.252436622,0.007630438,0.040597082,0.045885797
5,credit_card,mlp_one_layer,0.79,0.289579517,0.010044265,0.040597082,0.072006101
5,credit_card,mlp_two_layer,0.79,0.356197367,0.015207537,0.040597082,0.174412303
5,credit_card,mlp_three_layer,0.79,0.365599686,0.0160227,0.040597082,0.153027757
5,credit_card,sgd_lr,0.81,0.268430641,0.008629108,0.043765683,0.048146292
5,credit_card,mlp_one_layer,0.81,0.333069918,0.013293486,0.043765683,0.07809482
5,credit_card,mlp_two_layer,0.81,0.399128409,0.019104057,0.043765683,0.145947111
5,credit_card,mlp_three_layer,0.81,0.370378528,0.016445225,0.043765683,0.271172679
5,credit_card,sgd_lr,0.83,0.276903669,0.009183131,0.047018093,0.050342666
5,credit_card,mlp_one_layer,0.83,0.332316352,0.013233297,0.047018093,0.093823594
5,credit_card,mlp_two_layer,0.83,0.390181437,0.018255131,0.047018093,0.187158434
5,credit_card,mlp_three_layer,0.83,0.500225314,0.030051001,0.047018093,0.261978026
5,credit_card,sgd_lr,0.85,0.284387638,0.009686871,0.049595487,0.052496759
5,credit_card,mlp_one_layer,0.85,0.332335971,0.013234862,0.049595487,0.086915547
5,credit_card,mlp_two_layer,0.85,0.419257175,0.021085054,0.049595487,0.221780197
5,credit_card,mlp_three_layer,0.85,0.478982832,0.027543789,0.049595487,0.259863802
5,credit_card,sgd_lr,0.87,0.299549157,0.010748774,0.053197406,0.055686116
5,credit_card,mlp_one_layer,0.87,0.346856581,0.014418904,0.053197406,0.092099634
5,credit_card,mlp_two_layer,0.87,0.410710218,0.020231863,0.053197406,0.193801883
5,credit_card,mlp_three_layer,0.87,0.458291748,0.025207742,0.053197406,0.135143955
5,credit_card,sgd_lr,0.89,0.305375519,0.011171598,0.056318118,0.057240937
5,credit_card,mlp_one_layer,0.89,0.380469071,0.017355575,0.056318118,0.088279494
5,credit_card,mlp_two_layer,0.89,0.472513683,0.026802175,0.056318118,0.192819455
5,credit_card,mlp_three_layer,0.89,0.475363712,0.027127638,0.056318118,0.245503698
5,credit_card,sgd_lr,0.91,0.29524841,0.010441919,0.058537353,0.056721185
5,credit_card,mlp_one_layer,0.91,0.377982433,0.017128943,0.058537353,0.091286148
5,credit_card,mlp_two_layer,0.91,0.42223476,0.021386461,0.058537353,0.222153381
5,credit_card,mlp_three_layer,0.91,0.41411409,0.020569522,0.058537353,0.291432124
5,credit_card,sgd_lr,0.93,0.310852366,0.011576529,0.062791324,0.064800236
5,credit_card,mlp_one_layer,0.93,0.395451851,0.018752857,0.062791324,0.102838132
5,credit_card,mlp_two_layer,0.93,0.428440777,0.022021603,0.062791324,0.133185675
5,credit_card,mlp_three_layer,0.93,0.543925958,0.035556855,0.062791324,0.369577907
5,credit_card,sgd_lr,0.95,0.322020115,0.012424658,0.066322235,0.063264376
5,credit_card,mlp_one_layer,0.95,0.397459485,0.018944228,0.066322235,0.085344422
5,credit_card,mlp_two_layer,0.95,0.540086131,0.035054271,0.066322235,0.261358806
5,credit_card,mlp_three_layer,0.95,0.489852873,0.028812962,0.066322235,0.15976131
5,compas,sgd_lr,0.05,0.189614259,0.004493691,0.02724694,0.100546679
5,compas,mlp_one_layer,0.05,0.251614726,0.007915877,0.02724694,0.120095935
5,compas,mlp_two_layer,0.05,0.257930909,0.008318657,0.02724694,0.120278666
5,compas,mlp_three_layer,0.05,0.247368662,0.00765074,0.02724694,0.112552411
5,compas,sgd_lr,0.07,0.176341936,0.00388636,0.02564572,0.084797784
5,compas,mlp_one_layer,0.07,0.242247135,0.00733696,0.02564572,0.101151102
5,compas,mlp_two_layer,0.07,0.246885713,0.00762087,0.02564572,0.102763095
5,compas,mlp_three_layer,0.07,0.213261992,0.005685201,0.02564572,0.094869184
5,compas,sgd_lr,0.09,0.173025975,0.003741514,0.022341789,0.087335022
5,compas,mlp_one_layer,0.09,0.250449115,0.007842642,0.022341789,0.108475617
5,compas,mlp_two_layer,0.09,0.248726291,0.007735022,0.022341789,0.106446387
5,compas,mlp_three_layer,0.09,0.131481001,0.002160102,0.022341789,0.107330324
5,compas,sgd_lr,0.11,0.193100885,0.004660557,0.021151402,0.08491842
5,compas,mlp_one_layer,0.11,0.255835197,0.008183903,0.021151402,0.099167924
5,compas,mlp_two_layer,0.11,0.251459447,0.007906101,0.021151402,0.102302815
5,compas,mlp_three_layer,0.11,0.254440044,0.008094807,0.021151402,0.075711151
5,compas,sgd_lr,0.13,0.19752358,0.004876606,0.019893399,0.088821988
5,compas,mlp_one_layer,0.13,0.276021895,0.009527788,0.019893399,0.107575015
5,compas,mlp_two_layer,0.13,0.270663133,0.009161054,0.019893399,0.108933004
5,compas,mlp_three_layer,0.13,0.262184666,0.008595565,0.019893399,0.100723306
5,compas,sgd_lr,0.15,0.175321399,0.003841488,0.016450151,0.072653662
5,compas,mlp_one_layer,0.15,0.237164859,0.007032096,0.016450151,0.090556896
5,compas,mlp_two_layer,0.15,0.235769706,0.006949541,0.016450151,0.089798397
5,compas,mlp_three_layer,0.15,0.222790042,0.006204912,0.016450151,0.080468657
5,compas,sgd_lr,0.17,0.172229014,0.003707112,0.014261155,0.070048031
5,compas,mlp_one_layer,0.17,0.23791833,0.007076884,0.014261155,0.088894051
5,compas,mlp_two_layer,0.17,0.231727594,0.006713116,0.014261155,0.088030182
5,compas,mlp_three_layer,0.17,0.243657675,0.007422722,0.014261155,0.07987228
5,compas,sgd_lr,0.19,0.188301063,0.004431632,0.012838552,0.072933802
5,compas,mlp_one_layer,0.19,0.247052139,0.007631156,0.012838552,0.094220353
5,compas,mlp_two_layer,0.19,0.249542093,0.00778589,0.012838552,0.092942233
5,compas,mlp_three_layer,0.19,0.247262055,0.007644141,0.012838552,0.051444251
5,compas,sgd_lr,0.21,0.198443477,0.004922158,0.011759651,0.071230797
5,compas,mlp_one_layer,0.21,0.25058571,0.007851206,0.011759651,0.093925338
5,compas,mlp_two_layer,0.21,0.251666851,0.00791916,0.011759651,0.09290493
5,compas,mlp_three_layer,0.21,0.242768551,0.007368605,0.011759651,0.090171178
5,compas,sgd_lr,0.23,0.209260858,0.005473746,0.010038154,0.0666506
5,compas,mlp_one_layer,0.23,0.253854726,0.008057574,0.010038154,0.083228314
5,compas,mlp_two_layer,0.23,0.25648206,0.008225378,0.010038154,0.081313088
5,compas,mlp_three_layer,0.23,0.259594071,0.008426383,0.010038154,0.078348521
5,compas,sgd_lr,0.25,0.196551714,0.00482871,0.009607457,0.060416801
5,compas,mlp_one_layer,0.25,0.247120436,0.00763538,0.009607457,0.081723808
5,compas,mlp_two_layer,0.25,0.249033551,0.007754161,0.009607457,0.07855748
5,compas,mlp_three_layer,0.25,0.248332992,0.007710558,0.009607457,0.070945793
5,compas,sgd_lr,0.27,0.20706105,0.0053592,0.007819295,0.063478783
5,compas,mlp_one_layer,0.27,0.259240808,0.008403443,0.007819295,0.085298978
5,compas,mlp_two_layer,0.27,0.252879407,0.007995722,0.007819295,0.086186056
5,compas,mlp_three_layer,0.27,0.244092895,0.007449285,0.007819295,0.07341699
5,compas,sgd_lr,0.29,0.219267618,0.006010127,0.006798048,0.057386701
5,compas,mlp_one_layer,0.29,0.257800438,0.008310235,0.006798048,0.076927318
5,compas,mlp_two_layer,0.29,0.25934663,0.008410311,0.006798048,0.079120802
5,compas,mlp_three_layer,0.29,0.250501241,0.007845909,0.006798048,0.074067153
5,compas,sgd_lr,0.31,0.201613579,0.005080766,0.00564454,0.052552596
5,compas,mlp_one_layer,0.31,0.225261312,0.006343427,0.00564454,0.076527133
5,compas,mlp_two_layer,0.31,0.22593628,0.006381526,0.00564454,0.075252696
5,compas,mlp_three_layer,0.31,0.227790518,0.006486777,0.00564454,0.070167784
5,compas,sgd_lr,0.33,0.220601382,0.006083516,0.00370624,0.053528355
5,compas,mlp_one_layer,0.33,0.229356336,0.006576329,0.00370624,0.071165443
5,compas,mlp_two_layer,0.33,0.238148814,0.007090613,0.00370624,0.068054208
5,compas,mlp_three_layer,0.33,0.23594728,0.006960021,0.00370624,0.063166369
5,compas,sgd_lr,0.35,0.21024654,0.005525465,0.003259905,0.043772054
5,compas,mlp_one_layer,0.35,0.225682873,0.006367209,0.003259905,0.066867284
5,compas,mlp_two_layer,0.35,0.225584744,0.006361669,0.003259905,0.064589709
5,compas,mlp_three_layer,0.35,0.226711103,0.006425402,0.003259905,0.070784416
5,compas,sgd_lr,0.37,0.21183795,0.005609482,0.002667158,0.049136112
5,compas,mlp_one_layer,0.37,0.227348547,0.006461612,0.002667158,0.0657668
5,compas,mlp_two_layer,0.37,0.23158095,0.006704616,0.002667158,0.063783008
5,compas,mlp_three_layer,0.37,0.225133353,0.006336218,0.002667158,0.058100119
5,compas,sgd_lr,0.39,0.240954507,0.007258806,0.001585239,0.042786184
5,compas,mlp_one_layer,0.39,0.245620403,0.007542889,0.001585239,0.068871834
5,compas,mlp_two_layer,0.39,0.24743539,0.007654871,0.001585239,0.066303686
5,compas,mlp_three_layer,0.39,0.243216646,0.007395854,0.001585239,0.057333186
5,compas,sgd_lr,0.41,0.248320274,0.007709768,0.001370799,0.046972813
5,compas,mlp_one_layer,0.41,0.234930197,0.0069001,0.001370799,0.06773802
5,compas,mlp_two_layer,0.41,0.225097556,0.006334201,0.001370799,0.06695532
5,compas,mlp_three_layer,0.41,0.222733834,0.006201779,0.001370799,0.054862569
5,compas,sgd_lr,0.43,0.241499788,0.007291723,0.000855675,0.044633598
5,compas,mlp_one_layer,0.43,0.233140802,0.006795309,0.000855675,0.064846588
5,compas,mlp_two_layer,0.43,0.241513447,0.007292549,0.000855675,0.063982124
5,compas,mlp_three_layer,0.43,0.241213095,0.007274407,0.000855675,0.061321678
5,compas,sgd_lr,0.45,0.247073649,0.007632486,0.000446615,0.04199112
5,compas,mlp_one_layer,0.45,0.227157471,0.006450747,0.000446615,0.072945852
5,compas,mlp_two_layer,0.45,0.223686231,0.006254966,0.000446615,0.069808327
5,compas,mlp_three_layer,0.45,0.244657958,0.007483843,0.000446615,0.070081265
5,compas,sgd_lr,0.47,0.199170727,0.004958322,0.000281095,0.03402244
